,index,date,close,high,low,open,candle_size
165,165,2015-01-13 10:30:00+05:30,8337.65,8341.4,8336.1,8337.85,-0.2000000000007276
166,166,2015-01-13 10:35:00+05:30,8340.75,8344.35,8337.25,8337.45,3.2999999999992724
167,167,2015-01-13 10:40:00+05:30,8343.65,8344.75,8340.75,8341.1,2.5499999999992724
168,168,2015-01-13 10:45:00+05:30,8341.85,8344.7,8341.15,8343.5,-1.6499999999996362
169,169,2015-01-13 10:50:00+05:30,8342.6,8343.5,8340.95,8341.7,0.8999999999996362
192,192,2015-01-13 12:45:00+05:30,8327.2,8330.4,8325.9,8328.6,-1.3999999999996362
193,193,2015-01-13 12:50:00+05:30,8330.65,8331.4,8326.8,8327.15,3.5
194,194,2015-01-13 12:55:00+05:30,8332.6,8333.45,8328.3,8330.9,1.7000000000007276
195,195,2015-01-13 13:00:00+05:30,8334.25,8334.8,8332.3,8332.65,1.6000000000003638
196,196,2015-01-13 13:05:00+05:30,8336.95,8339.4,8333.65,8334.25,2.7000000000007276
227,227,2015-01-14 09:25:00+05:30,8300.7,8307.55,8297.0,8305.2,-4.5
228,228,2015-01-14 09:30:00+05:30,8309.9,8310.95,8300.4,8300.45,9.449999999998909
229,229,2015-01-14 09:35:00+05:30,8313.7,8315.3,8305.6,8309.75,3.9500000000007276
230,230,2015-01-14 09:40:00+05:30,8318.5,8323.3,8313.7,8313.8,4.700000000000728
231,231,2015-01-14 09:45:00+05:30,8321.3,8326.3,8317.25,8318.45,2.849999999998545
302,302,2015-01-15 09:25:00+05:30,8416.9,8427.55,8407.2,8426.5,-9.600000000000364
303,303,2015-01-15 09:30:00+05:30,8430.1,8438.05,8415.8,8416.55,13.550000000001091
304,304,2015-01-15 09:35:00+05:30,8416.55,8428.55,8414.85,8428.5,-11.950000000000728
305,305,2015-01-15 09:40:00+05:30,8412.85,8417.95,8406.35,8416.0,-3.149999999999636
306,306,2015-01-15 09:45:00+05:30,8408.85,8421.95,8405.65,8414.9,-6.049999999999272
312,312,2015-01-15 10:15:00+05:30,8403.55,8408.15,8401.95,8407.4,-3.850000000000364
313,313,2015-01-15 10:20:00+05:30,8407.5,8409.15,8402.55,8403.3,4.200000000000728
314,314,2015-01-15 10:25:00+05:30,8408.45,8412.85,8406.6,8408.0,0.4500000000007276
315,315,2015-01-15 10:30:00+05:30,8406.55,8409.15,8404.05,8408.1,-1.5500000000010914
316,316,2015-01-15 10:35:00+05:30,8407.75,8411.3,8405.35,8406.15,1.6000000000003638
317,317,2015-01-15 10:40:00+05:30,8404.35,8409.05,8399.1,8407.4,-3.0499999999992724
318,318,2015-01-15 10:45:00+05:30,8414.25,8415.95,8403.75,8404.15,10.100000000000364
319,319,2015-01-15 10:50:00+05:30,8417.6,8420.1,8413.6,8414.2,3.399999999999636
320,320,2015-01-15 10:55:00+05:30,8418.85,8419.7,8415.45,8417.3,1.5500000000010914
321,321,2015-01-15 11:00:00+05:30,8419.9,8420.25,8417.1,8419.25,0.6499999999996362
326,326,2015-01-15 11:25:00+05:30,8431.95,8436.75,8430.45,8432.75,-0.7999999999992724
327,327,2015-01-15 11:30:00+05:30,8442.0,8444.9,8430.8,8431.8,10.200000000000728
328,328,2015-01-15 11:35:00+05:30,8455.4,8457.15,8440.25,8443.25,12.149999999999636
329,329,2015-01-15 11:40:00+05:30,8463.4,8463.4,8451.5,8455.0,8.399999999999636
330,330,2015-01-15 11:45:00+05:30,8457.7,8468.55,8456.8,8462.55,-4.849999999998545
336,336,2015-01-15 12:15:00+05:30,8459.05,8461.55,8451.75,8459.45,-0.4000000000014552
337,337,2015-01-15 12:20:00+05:30,8460.65,8463.1,8457.55,8458.95,1.6999999999989086
338,338,2015-01-15 12:25:00+05:30,8460.3,8464.55,8459.75,8461.0,-0.7000000000007276
339,339,2015-01-15 12:30:00+05:30,8461.8,8464.65,8459.45,8459.55,2.25
340,340,2015-01-15 12:35:00+05:30,8465.35,8467.55,8460.55,8461.5,3.850000000000364
341,341,2015-01-15 12:40:00+05:30,8471.85,8473.1,8465.4,8466.15,5.700000000000728
342,342,2015-01-15 12:45:00+05:30,8482.75,8482.95,8469.1,8471.8,10.950000000000728
364,364,2015-01-15 14:35:00+05:30,8507.95,8513.7,8504.9,8508.75,-0.7999999999992724
365,365,2015-01-15 14:40:00+05:30,8512.15,8515.95,8506.1,8507.85,4.299999999999272
366,366,2015-01-15 14:45:00+05:30,8526.5,8526.65,8511.6,8511.95,14.549999999999272
367,367,2015-01-15 14:50:00+05:30,8515.85,8526.9,8509.35,8526.7,-10.850000000000364
368,368,2015-01-15 14:55:00+05:30,8516.55,8518.05,8509.6,8515.55,1.0
381,381,2015-01-19 09:55:00+05:30,8554.2,8558.85,8553.35,8556.6,-2.399999999999636
382,382,2015-01-19 10:00:00+05:30,8558.8,8560.5,8552.05,8553.3,5.5
383,383,2015-01-19 10:05:00+05:30,8560.65,8562.45,8556.95,8558.7,1.9499999999989086
384,384,2015-01-19 10:10:00+05:30,8560.3,8565.8,8559.9,8560.8,-0.5
385,385,2015-01-19 10:15:00+05:30,8561.25,8562.4,8556.85,8560.4,0.8500000000003638
391,391,2015-01-19 10:45:00+05:30,8558.5,8560.6,8554.75,8560.6,-2.100000000000364
392,392,2015-01-19 10:50:00+05:30,8565.0,8566.4,8557.9,8558.3,6.700000000000728
393,393,2015-01-19 10:55:00+05:30,8568.7,8569.95,8564.95,8564.95,3.75
394,394,2015-01-19 11:00:00+05:30,8564.55,8569.7,8562.35,8568.35,-3.8000000000010914
395,395,2015-01-19 11:05:00+05:30,8563.8,8565.05,8560.45,8565.05,-1.25
411,411,2015-01-19 12:25:00+05:30,8534.7,8537.15,8532.85,8534.85,-0.1499999999996362
412,412,2015-01-19 12:30:00+05:30,8541.45,8541.65,8533.35,8533.35,8.100000000000364
413,413,2015-01-19 12:35:00+05:30,8544.5,8545.35,8542.2,8542.2,2.2999999999992724
414,414,2015-01-19 12:40:00+05:30,8539.6,8544.6,8538.75,8544.55,-4.949999999998909
415,415,2015-01-19 12:45:00+05:30,8544.1,8547.25,8539.55,8540.15,3.9500000000007276
437,437,2015-01-19 14:35:00+05:30,8554.05,8557.0,8548.55,8556.65,-2.600000000000364
438,438,2015-01-19 14:40:00+05:30,8556.7,8557.25,8549.85,8553.7,3.0
439,439,2015-01-19 14:45:00+05:30,8558.3,8560.05,8556.55,8556.8,1.5
440,440,2015-01-19 14:50:00+05:30,8548.7,8558.9,8548.55,8557.95,-9.25
441,441,2015-01-19 14:55:00+05:30,8551.6,8552.2,8543.45,8548.0,3.600000000000364
445,445,2015-01-19 15:15:00+05:30,8547.7,8551.65,8546.4,8550.85,-3.149999999999636
446,446,2015-01-19 15:20:00+05:30,8551.0,8552.9,8546.95,8547.65,3.350000000000364
447,447,2015-01-19 15:25:00+05:30,8550.3,8551.8,8548.95,8551.25,-0.9500000000007276
448,448,2015-01-20 09:15:00+05:30,8581.9,8585.15,8575.1,8575.1,6.799999999999272
449,449,2015-01-20 09:20:00+05:30,8583.8,8587.25,8579.75,8582.4,1.3999999999996362
457,457,2015-01-20 10:00:00+05:30,8591.3,8595.4,8591.2,8591.6,-0.3000000000010914
458,458,2015-01-20 10:05:00+05:30,8593.95,8594.3,8591.15,8591.15,2.8000000000010914
459,459,2015-01-20 10:10:00+05:30,8598.3,8599.2,8591.85,8593.9,4.399999999999636
460,460,2015-01-20 10:15:00+05:30,8598.75,8601.85,8597.6,8598.55,0.2000000000007276
461,461,2015-01-20 10:20:00+05:30,8595.0,8598.4,8592.95,8598.2,-3.2000000000007276
464,464,2015-01-20 10:35:00+05:30,8594.5,8597.8,8593.45,8596.35,-1.8500000000003638
465,465,2015-01-20 10:40:00+05:30,8598.5,8599.05,8592.85,8594.25,4.25
466,466,2015-01-20 10:45:00+05:30,8602.65,8603.85,8598.1,8598.35,4.299999999999272
467,467,2015-01-20 10:50:00+05:30,8603.35,8604.9,8601.4,8602.75,0.6000000000003638
468,468,2015-01-20 10:55:00+05:30,8600.85,8604.7,8600.55,8603.35,-2.5
477,477,2015-01-20 11:40:00+05:30,8596.95,8598.65,8594.45,8597.45,-0.5
478,478,2015-01-20 11:45:00+05:30,8600.75,8601.45,8596.2,8596.85,3.899999999999636
479,479,2015-01-20 11:50:00+05:30,8601.45,8603.15,8599.8,8600.9,0.5500000000010914
480,480,2015-01-20 11:55:00+05:30,8605.3,8607.75,8600.85,8601.4,3.899999999999636
481,481,2015-01-20 12:00:00+05:30,8603.6,8608.4,8602.95,8605.5,-1.8999999999996362
482,482,2015-01-20 12:05:00+05:30,8600.0,8604.5,8599.1,8603.35,-3.350000000000364
483,483,2015-01-20 12:10:00+05:30,8603.9,8605.25,8599.85,8599.85,4.049999999999272
484,484,2015-01-20 12:15:00+05:30,8606.8,8606.9,8602.7,8604.25,2.5499999999992724
485,485,2015-01-20 12:20:00+05:30,8612.75,8613.3,8605.9,8606.7,6.049999999999272
486,486,2015-01-20 12:25:00+05:30,8615.3,8616.55,8609.75,8612.3,3.0
497,497,2015-01-20 13:20:00+05:30,8617.15,8621.4,8614.0,8621.0,-3.850000000000364
498,498,2015-01-20 13:25:00+05:30,8626.05,8626.4,8616.55,8617.0,9.049999999999272
499,499,2015-01-20 13:30:00+05:30,8630.15,8631.15,8625.0,8625.95,4.199999999998909
500,500,2015-01-20 13:35:00+05:30,8630.55,8631.7,8624.75,8630.1,0.4499999999989086
501,501,2015-01-20 13:40:00+05:30,8641.6,8642.95,8627.75,8629.95,11.649999999999636
502,502,2015-01-20 13:45:00+05:30,8635.25,8643.95,8634.5,8642.2,-6.950000000000728
503,503,2015-01-20 13:50:00+05:30,8642.25,8643.1,8634.75,8634.75,7.5
504,504,2015-01-20 13:55:00+05:30,8645.45,8649.3,8637.9,8641.25,4.200000000000728
505,505,2015-01-20 14:00:00+05:30,8647.95,8648.75,8642.25,8645.55,2.400000000001455
506,506,2015-01-20 14:05:00+05:30,8655.65,8656.4,8647.35,8647.35,8.299999999999272
530,530,2015-01-21 09:50:00+05:30,8729.4,8737.65,8726.55,8730.65,-1.25
531,531,2015-01-21 09:55:00+05:30,8736.35,8739.95,8728.5,8729.15,7.200000000000728
532,532,2015-01-21 10:00:00+05:30,8737.15,8741.5,8733.1,8736.5,0.6499999999996362
533,533,2015-01-21 10:05:00+05:30,8720.6,8738.3,8720.6,8737.15,-16.549999999999272
534,534,2015-01-21 10:10:00+05:30,8715.75,8726.9,8714.65,8721.5,-5.75
563,563,2015-01-21 12:35:00+05:30,8718.4,8721.05,8717.9,8719.95,-1.5500000000010914
564,564,2015-01-21 12:40:00+05:30,8720.0,8721.0,8709.8,8718.3,1.7000000000007276
565,565,2015-01-21 12:45:00+05:30,8711.55,8720.25,8708.85,8720.05,-8.5
566,566,2015-01-21 12:50:00+05:30,8706.5,8711.95,8703.05,8711.45,-4.950000000000728
567,567,2015-01-21 12:55:00+05:30,8715.2,8715.2,8706.85,8707.2,8.0
573,573,2015-01-21 13:25:00+05:30,8718.2,8725.95,8717.45,8720.75,-2.5499999999992724
574,574,2015-01-21 13:30:00+05:30,8723.9,8726.65,8717.55,8717.7,6.199999999998909
575,575,2015-01-21 13:35:00+05:30,8729.85,8732.2,8723.9,8724.0,5.850000000000364
576,576,2015-01-21 13:40:00+05:30,8728.0,8734.6,8728.0,8731.4,-3.399999999999636
577,577,2015-01-21 13:45:00+05:30,8722.8,8727.55,8720.25,8727.3,-4.5
600,600,2015-01-22 09:25:00+05:30,8741.55,8746.3,8737.7,8744.15,-2.600000000000364
601,601,2015-01-22 09:30:00+05:30,8744.45,8745.5,8735.0,8740.8,3.650000000001455
602,602,2015-01-22 09:35:00+05:30,8747.1,8753.25,8742.7,8744.05,3.0500000000010914
603,603,2015-01-22 09:40:00+05:30,8754.65,8754.8,8745.95,8746.75,7.899999999999636
604,604,2015-01-22 09:45:00+05:30,8760.65,8763.85,8753.9,8753.9,6.75
608,608,2015-01-22 10:05:00+05:30,8756.35,8758.2,8751.6,8758.2,-1.8500000000003638
609,609,2015-01-22 10:10:00+05:30,8762.05,8762.15,8753.8,8756.25,5.799999999999272
610,610,2015-01-22 10:15:00+05:30,8765.35,8767.15,8762.5,8764.15,1.2000000000007276
611,611,2015-01-22 10:20:00+05:30,8764.1,8766.1,8760.05,8765.35,-1.25
612,612,2015-01-22 10:25:00+05:30,8766.9,8766.9,8760.9,8764.0,2.899999999999636
613,613,2015-01-22 10:30:00+05:30,8767.45,8768.65,8764.1,8766.1,1.3500000000003638
614,614,2015-01-22 10:35:00+05:30,8770.85,8771.4,8765.05,8767.85,3.0
615,615,2015-01-22 10:40:00+05:30,8768.15,8771.75,8765.9,8771.25,-3.100000000000364
623,623,2015-01-22 11:20:00+05:30,8752.1,8755.55,8752.05,8754.4,-2.2999999999992724
624,624,2015-01-22 11:25:00+05:30,8755.35,8755.85,8750.05,8751.85,3.5
625,625,2015-01-22 11:30:00+05:30,8757.9,8758.7,8754.4,8754.95,2.9499999999989086
626,626,2015-01-22 11:35:00+05:30,8759.75,8760.35,8755.5,8757.65,2.100000000000364
627,627,2015-01-22 11:40:00+05:30,8760.7,8761.15,8756.95,8759.65,1.0500000000010914
637,637,2015-01-22 12:30:00+05:30,8746.25,8752.9,8744.5,8752.75,-6.5
638,638,2015-01-22 12:35:00+05:30,8754.35,8754.35,8745.7,8745.75,8.600000000000364
639,639,2015-01-22 12:40:00+05:30,8755.15,8758.5,8754.05,8754.75,0.3999999999996362
640,640,2015-01-22 12:45:00+05:30,8753.55,8755.95,8751.1,8753.65,-0.1000000000003638
641,641,2015-01-22 12:50:00+05:30,8748.75,8754.15,8747.25,8753.3,-4.549999999999272
644,644,2015-01-22 13:05:00+05:30,8744.85,8747.75,8741.55,8746.5,-1.6499999999996362
645,645,2015-01-22 13:10:00+05:30,8746.65,8748.5,8742.6,8744.45,2.1999999999989086
646,646,2015-01-22 13:15:00+05:30,8749.9,8753.25,8745.95,8746.55,3.350000000000364
647,647,2015-01-22 13:20:00+05:30,8746.5,8750.05,8743.5,8749.75,-3.25
648,648,2015-01-22 13:25:00+05:30,8749.0,8750.55,8744.2,8745.85,3.149999999999636
649,649,2015-01-22 13:30:00+05:30,8745.95,8749.95,8744.35,8749.15,-3.1999999999989086
650,650,2015-01-22 13:35:00+05:30,8759.65,8761.8,8744.5,8745.45,14.199999999998909
651,651,2015-01-22 13:40:00+05:30,8748.45,8759.4,8746.6,8759.3,-10.849999999998545
652,652,2015-01-22 13:45:00+05:30,8749.75,8752.6,8747.05,8748.25,1.5
653,653,2015-01-22 13:50:00+05:30,8746.15,8750.3,8745.35,8749.55,-3.399999999999636
679,679,2015-01-23 09:45:00+05:30,8854.7,8861.9,8853.9,8857.55,-2.849999999998545
680,680,2015-01-23 09:50:00+05:30,8859.6,8861.5,8853.95,8854.25,5.350000000000364
681,681,2015-01-23 09:55:00+05:30,8853.65,8863.7,8853.65,8859.8,-6.149999999999636
682,682,2015-01-23 10:00:00+05:30,8859.3,8859.9,8852.7,8854.25,5.049999999999272
683,683,2015-01-23 10:05:00+05:30,8853.3,8860.95,8852.95,8859.5,-6.200000000000728
688,688,2015-01-23 10:30:00+05:30,8813.05,8815.25,8804.35,8813.15,-0.1000000000003638
689,689,2015-01-23 10:35:00+05:30,8815.75,8821.8,8811.85,8812.8,2.9500000000007276
690,690,2015-01-23 10:40:00+05:30,8818.3,8821.85,8814.65,8815.65,2.649999999999636
691,691,2015-01-23 10:45:00+05:30,8805.45,8819.1,8805.2,8818.3,-12.849999999998545
692,692,2015-01-23 10:50:00+05:30,8811.6,8815.25,8803.85,8805.2,6.399999999999636
695,695,2015-01-23 11:05:00+05:30,8799.4,8808.85,8798.25,8805.5,-6.100000000000364
696,696,2015-01-23 11:10:00+05:30,8806.15,8806.15,8795.6,8798.15,8.0
697,697,2015-01-23 11:15:00+05:30,8810.15,8811.55,8805.4,8805.6,4.549999999999272
698,698,2015-01-23 11:20:00+05:30,8802.9,8810.2,8800.15,8810.05,-7.149999999999636
699,699,2015-01-23 11:25:00+05:30,8805.1,8807.15,8799.8,8803.7,1.3999999999996362
719,719,2015-01-23 13:05:00+05:30,8820.05,8827.9,8819.95,8820.65,-0.6000000000003638
720,720,2015-01-23 13:10:00+05:30,8822.4,8825.05,8817.95,8819.2,3.1999999999989086
721,721,2015-01-23 13:15:00+05:30,8822.6,8824.45,8818.45,8822.65,-0.049999999999272404
722,722,2015-01-23 13:20:00+05:30,8820.3,8823.8,8819.0,8822.65,-2.350000000000364
723,723,2015-01-23 13:25:00+05:30,8824.1,8827.45,8818.9,8820.25,3.850000000000364
724,724,2015-01-23 13:30:00+05:30,8821.15,8826.0,8820.95,8824.15,-3.0
725,725,2015-01-23 13:35:00+05:30,8809.8,8822.5,8808.7,8821.35,-11.550000000001091
726,726,2015-01-23 13:40:00+05:30,8810.05,8814.1,8806.7,8810.6,-0.5500000000010914
727,727,2015-01-23 13:45:00+05:30,8813.5,8815.1,8809.5,8809.7,3.7999999999992724
728,728,2015-01-23 13:50:00+05:30,8818.95,8822.3,8812.7,8813.45,5.5
729,729,2015-01-23 13:55:00+05:30,8834.4,8837.0,8818.15,8818.6,15.799999999999272
730,730,2015-01-23 14:00:00+05:30,8829.8,8836.15,8828.75,8834.3,-4.5
749,749,2015-01-27 09:20:00+05:30,8839.15,8847.75,8837.0,8844.2,-5.050000000001091
750,750,2015-01-27 09:25:00+05:30,8849.3,8852.2,8837.55,8838.8,10.5
751,751,2015-01-27 09:30:00+05:30,8846.55,8854.7,8846.4,8849.0,-2.4500000000007276
752,752,2015-01-27 09:35:00+05:30,8846.4,8846.65,8837.75,8846.45,-0.050000000001091394
753,753,2015-01-27 09:40:00+05:30,8854.5,8855.85,8843.85,8845.75,8.75
754,754,2015-01-27 09:45:00+05:30,8852.45,8855.35,8847.95,8854.25,-1.7999999999992724
755,755,2015-01-27 09:50:00+05:30,8855.55,8856.35,8850.95,8852.55,3.0
756,756,2015-01-27 09:55:00+05:30,8857.1,8857.8,8847.3,8855.5,1.6000000000003638
759,759,2015-01-27 10:10:00+05:30,8854.3,8857.1,8853.3,8855.55,-1.25
760,760,2015-01-27 10:15:00+05:30,8859.4,8859.9,8853.8,8853.95,5.449999999998909
761,761,2015-01-27 10:20:00+05:30,8856.8,8861.15,8855.4,8859.75,-2.9500000000007276
762,762,2015-01-27 10:25:00+05:30,8856.2,8860.05,8856.2,8857.1,-0.8999999999996362
763,763,2015-01-27 10:30:00+05:30,8855.3,8856.6,8852.15,8856.1,-0.8000000000010914
824,824,2015-01-28 09:20:00+05:30,8894.75,8906.35,8892.65,8899.05,-4.299999999999272
825,825,2015-01-28 09:25:00+05:30,8904.7,8905.35,8894.35,8894.35,10.350000000000364
826,826,2015-01-28 09:30:00+05:30,8915.8,8917.95,8904.55,8904.55,11.25
827,827,2015-01-28 09:35:00+05:30,8903.95,8917.75,8901.3,8916.85,-12.899999999999636
828,828,2015-01-28 09:40:00+05:30,8889.95,8908.2,8889.95,8904.0,-14.049999999999272
830,830,2015-01-28 09:50:00+05:30,8895.2,8903.3,8894.4,8901.95,-6.75
831,831,2015-01-28 09:55:00+05:30,8902.9,8903.7,8894.7,8894.85,8.049999999999272
832,832,2015-01-28 10:00:00+05:30,8906.25,8906.85,8901.45,8902.95,3.2999999999992724
833,833,2015-01-28 10:05:00+05:30,8912.55,8915.3,8906.0,8906.45,6.099999999998545
834,834,2015-01-28 10:10:00+05:30,8909.15,8915.55,8909.15,8912.15,-3.0
858,858,2015-01-28 12:10:00+05:30,8955.3,8959.8,8955.1,8957.05,-1.75
859,859,2015-01-28 12:15:00+05:30,8958.0,8958.65,8953.4,8955.25,2.75
860,860,2015-01-28 12:20:00+05:30,8971.15,8971.15,8956.65,8958.15,13.0
861,861,2015-01-28 12:25:00+05:30,8976.85,8978.3,8970.3,8970.55,6.300000000001091
862,862,2015-01-28 12:30:00+05:30,8983.8,8985.05,8974.55,8976.45,7.349999999998545
866,866,2015-01-28 12:50:00+05:30,8925.55,8935.3,8917.3,8926.0,-0.4500000000007276
867,867,2015-01-28 12:55:00+05:30,8928.2,8931.3,8918.1,8925.45,2.75
868,868,2015-01-28 13:00:00+05:30,8919.15,8928.3,8907.55,8928.3,-9.149999999999636
869,869,2015-01-28 13:05:00+05:30,8925.6,8932.8,8915.55,8919.15,6.450000000000728
870,870,2015-01-28 13:10:00+05:30,8928.7,8931.15,8922.2,8925.55,3.150000000001455
888,888,2015-01-28 14:40:00+05:30,8877.8,8886.5,8875.6,8880.95,-3.150000000001455
889,889,2015-01-28 14:45:00+05:30,8885.9,8886.2,8875.9,8877.3,8.600000000000364
890,890,2015-01-28 14:50:00+05:30,8898.35,8899.7,8885.85,8886.0,12.350000000000364
891,891,2015-01-28 14:55:00+05:30,8898.6,8900.05,8888.1,8898.35,0.25
892,892,2015-01-28 15:00:00+05:30,8909.65,8909.65,8898.55,8898.55,11.100000000000364
899,899,2015-01-29 09:20:00+05:30,8869.4,8876.95,8862.15,8870.55,-1.1499999999996362
900,900,2015-01-29 09:25:00+05:30,8870.65,8874.75,8865.35,8869.1,1.5499999999992724
901,901,2015-01-29 09:30:00+05:30,8862.65,8877.5,8862.65,8870.7,-8.050000000001091
902,902,2015-01-29 09:35:00+05:30,8865.3,8870.95,8861.65,8863.2,2.099999999998545
903,903,2015-01-29 09:40:00+05:30,8872.95,8874.65,8864.95,8865.6,7.350000000000364
924,924,2015-01-29 11:25:00+05:30,8867.7,8869.55,8863.4,8869.2,-1.5
925,925,2015-01-29 11:30:00+05:30,8872.8,8874.75,8865.85,8867.6,5.199999999998909
926,926,2015-01-29 11:35:00+05:30,8874.5,8875.85,8868.35,8872.15,2.350000000000364
927,927,2015-01-29 11:40:00+05:30,8877.55,8880.4,8873.25,8874.55,3.0
928,928,2015-01-29 11:45:00+05:30,8878.9,8882.5,8876.25,8877.65,1.25
945,945,2015-01-29 13:10:00+05:30,8876.65,8881.0,8874.35,8876.8,-0.1499999999996362
946,946,2015-01-29 13:15:00+05:30,8878.5,8879.2,8872.0,8875.95,2.5499999999992724
947,947,2015-01-29 13:20:00+05:30,8882.7,8884.15,8875.5,8878.55,4.150000000001455
948,948,2015-01-29 13:25:00+05:30,8886.05,8886.05,8880.95,8882.0,4.049999999999272
949,949,2015-01-29 13:30:00+05:30,8891.0,8893.85,8883.9,8885.0,6.0
1005,1005,2015-01-30 11:55:00+05:30,8834.55,8841.35,8827.8,8837.7,-3.150000000001455
1006,1006,2015-01-30 12:00:00+05:30,8838.2,8840.1,8828.75,8833.1,5.100000000000364
1007,1007,2015-01-30 12:05:00+05:30,8833.0,8838.8,8829.15,8838.5,-5.5
1008,1008,2015-01-30 12:10:00+05:30,8834.85,8837.45,8830.05,8832.6,2.25
1009,1009,2015-01-30 12:15:00+05:30,8847.3,8847.55,8833.25,8834.65,12.649999999999636
1025,1025,2015-01-30 13:35:00+05:30,8834.7,8848.15,8830.7,8844.65,-9.949999999998909
1026,1026,2015-01-30 13:40:00+05:30,8851.9,8854.1,8834.15,8834.15,17.75
1027,1027,2015-01-30 13:45:00+05:30,8844.3,8854.25,8841.7,8851.45,-7.150000000001455
1028,1028,2015-01-30 13:50:00+05:30,8843.65,8849.55,8841.6,8844.3,-0.6499999999996362
1029,1029,2015-01-30 13:55:00+05:30,8839.95,8845.9,8837.05,8843.25,-3.2999999999992724
1035,1035,2015-01-30 14:25:00+05:30,8783.3,8795.6,8775.6,8793.65,-10.350000000000364
1036,1036,2015-01-30 14:30:00+05:30,8797.9,8800.65,8779.55,8782.8,15.100000000000364
1037,1037,2015-01-30 14:35:00+05:30,8796.2,8798.55,8783.35,8796.55,-0.3499999999985448
1038,1038,2015-01-30 14:40:00+05:30,8808.2,8809.2,8794.85,8796.8,11.400000000001455
1039,1039,2015-01-30 14:45:00+05:30,8799.9,8810.1,8793.8,8808.1,-8.200000000000728
1071,1071,2015-02-02 11:10:00+05:30,8786.75,8789.4,8785.25,8787.25,-0.5
1072,1072,2015-02-02 11:15:00+05:30,8788.8,8792.1,8785.55,8786.3,2.5
1073,1073,2015-02-02 11:20:00+05:30,8789.4,8792.35,8783.7,8788.85,0.5499999999992724
1074,1074,2015-02-02 11:25:00+05:30,8784.05,8789.95,8782.45,8789.75,-5.700000000000728
1075,1075,2015-02-02 11:30:00+05:30,8787.6,8787.6,8779.9,8783.75,3.850000000000364
1104,1104,2015-02-02 13:55:00+05:30,8810.7,8819.65,8807.9,8818.55,-7.849999999998545
1105,1105,2015-02-02 14:00:00+05:30,8833.25,8834.1,8809.15,8810.1,23.149999999999636
1106,1106,2015-02-02 14:05:00+05:30,8829.15,8839.9,8823.6,8833.65,-4.5
1107,1107,2015-02-02 14:10:00+05:30,8826.25,8829.8,8812.4,8829.8,-3.5499999999992724
1108,1108,2015-02-02 14:15:00+05:30,8810.35,8826.8,8809.5,8825.9,-15.549999999999272
1120,1120,2015-02-02 15:15:00+05:30,8796.55,8798.1,8789.6,8797.1,-0.5500000000010914
1121,1121,2015-02-02 15:20:00+05:30,8800.6,8803.55,8796.25,8796.25,4.350000000000364
1122,1122,2015-02-02 15:25:00+05:30,8798.15,8802.3,8795.7,8800.85,-2.7000000000007276
1123,1123,2015-02-03 09:15:00+05:30,8823.2,8836.45,8822.05,8823.15,0.050000000001091394
1124,1124,2015-02-03 09:20:00+05:30,8817.65,8832.15,8815.05,8823.85,-6.200000000000728
1155,1155,2015-02-03 11:55:00+05:30,8734.2,8748.2,8729.7,8746.05,-11.849999999998545
1156,1156,2015-02-03 12:00:00+05:30,8752.65,8757.3,8733.85,8733.85,18.799999999999272
1157,1157,2015-02-03 12:05:00+05:30,8746.6,8755.6,8740.8,8752.3,-5.699999999998909
1158,1158,2015-02-03 12:10:00+05:30,8741.65,8750.9,8737.4,8746.7,-5.050000000001091
1159,1159,2015-02-03 12:15:00+05:30,8736.7,8741.95,8733.55,8741.4,-4.699999999998909
1188,1188,2015-02-03 14:40:00+05:30,8759.7,8764.65,8752.9,8762.1,-2.399999999999636
1189,1189,2015-02-03 14:45:00+05:30,8770.05,8771.7,8754.85,8759.65,10.399999999999636
1190,1190,2015-02-03 14:50:00+05:30,8772.5,8779.15,8765.55,8770.15,2.350000000000364
1191,1191,2015-02-03 14:55:00+05:30,8772.0,8778.05,8769.05,8772.05,-0.049999999999272404
1192,1192,2015-02-03 15:00:00+05:30,8773.7,8777.8,8767.5,8771.55,2.150000000001455
1193,1193,2015-02-03 15:05:00+05:30,8772.05,8774.4,8767.1,8774.1,-2.0500000000010914
1194,1194,2015-02-03 15:10:00+05:30,8761.8,8772.7,8757.6,8772.1,-10.300000000001091
1195,1195,2015-02-03 15:15:00+05:30,8752.55,8761.85,8747.55,8761.25,-8.700000000000728
1203,1203,2015-02-04 09:40:00+05:30,8759.55,8771.9,8759.55,8768.95,-9.400000000001455
1204,1204,2015-02-04 09:45:00+05:30,8770.15,8773.2,8758.95,8759.3,10.850000000000364
1205,1205,2015-02-04 09:50:00+05:30,8757.15,8772.3,8755.25,8770.15,-13.0
1206,1206,2015-02-04 09:55:00+05:30,8761.15,8764.5,8756.15,8756.95,4.199999999998909
1207,1207,2015-02-04 10:00:00+05:30,8760.6,8770.35,8756.85,8761.8,-1.1999999999989086
1218,1218,2015-02-04 10:55:00+05:30,8731.0,8739.35,8729.35,8731.65,-0.6499999999996362
1219,1219,2015-02-04 11:00:00+05:30,8744.45,8746.5,8729.65,8730.95,13.5
1220,1220,2015-02-04 11:05:00+05:30,8753.25,8757.55,8744.4,8744.85,8.399999999999636
1221,1221,2015-02-04 11:10:00+05:30,8745.5,8757.55,8741.55,8753.25,-7.75
1222,1222,2015-02-04 11:15:00+05:30,8744.55,8749.95,8740.9,8746.0,-1.4500000000007276
