Percent Change,Percent Change1,date
-0.000585385,-0.0585385,05-12-2018 03:45
-0.000529307,-0.0529307,05-12-2018 03:45
-0.000690775,-0.0690775,05-12-2018 03:45
-0.000925589,-0.0925589,05-12-2018 06:50
0.012513516,1.2513516,05-12-2018 07:25
-0.000107624,-0.0107624,05-12-2018 07:25
-0.000132202,-0.0132202,05-12-2018 09:15
-0.000517264,-0.0517264,05-12-2018 09:20
0.000284412,0.0284412,05-12-2018 09:50
-0.000705229,-0.0705229,05-12-2018 09:50
0.003036904,0.3036904,11-12-2018 03:45
-0.000816573,-0.0816573,06-12-2018 06:20
-0.000474053,-0.0474053,06-12-2018 07:15
0.001951662,0.1951662,06-12-2018 07:35
-0.001784981,-0.1784981,06-12-2018 07:35
0.001555596,0.1555596,06-12-2018 07:35
0.002502502,0.2502502,06-12-2018 07:45
-0.001420866,-0.1420866,06-12-2018 08:25
-0.000128492,-0.0128492,07-12-2018 04:00
0.003215266,0.3215266,07-12-2018 04:00
-0.002991834,-0.2991834,07-12-2018 06:55
-0.000578805,-0.0578805,07-12-2018 06:55
-0.000589533,-0.0589533,07-12-2018 06:10
-0.000530111,-0.0530111,07-12-2018 07:25
5.21E-05,0.00521,07-12-2018 07:25
0.00045389,0.045389,07-12-2018 07:25
-0.000315815,-0.0315815,07-12-2018 08:30
-0.000573805,-0.0573805,07-12-2018 08:30
-0.00060208,-0.060208,07-12-2018 08:30
-0.000254903,-0.0254903,07-12-2018 09:10
-0.000417445,-0.0417445,07-12-2018 09:10
-0.000774116,-0.0774116,07-12-2018 09:30
-0.000201229,-0.0201229,07-12-2018 09:30
0.003773184,0.3773184,12-12-2018 09:10
-0.000384251,-0.0384251,12-12-2018 09:10
0.000384981,0.0384981,12-12-2018 09:10
0.004047073,0.4047073,12-12-2018 09:10
0.001629954,0.1629954,12-12-2018 09:10
0.004318436,0.4318436,12-12-2018 09:10
0.004433754,0.4433754,10-12-2018 06:05
0.002552091,0.2552091,10-12-2018 08:20
0.003640697,0.3640697,10-12-2018 08:00
0.002053442,0.2053442,11-12-2018 04:50
-0.000325196,-0.0325196,11-12-2018 05:35
0.00162149,0.162149,11-12-2018 05:35
0.001540149,0.1540149,11-12-2018 06:00
-0.000883684,-0.0883684,11-12-2018 06:00
0.001585292,0.1585292,11-12-2018 06:00
-0.001190916,-0.1190916,11-12-2018 06:00
0.001135216,0.1135216,11-12-2018 07:30
-0.000450079,-0.0450079,11-12-2018 07:15
-0.000369769,-0.0369769,11-12-2018 07:30
0.000551767,0.0551767,11-12-2018 07:35
0.00048968,0.048968,11-12-2018 09:05
-0.000560387,-0.0560387,11-12-2018 09:05
-0.000320072,-0.0320072,12-12-2018 03:45
-0.00047669,-0.047669,12-12-2018 03:45
0.000856667,0.0856667,12-12-2018 03:45
0.000278115,0.0278115,12-12-2018 04:50
6.08E-05,0.00608,12-12-2018 04:50
-0.000442391,-0.0442391,12-12-2018 04:50
0.003376577,0.3376577,12-12-2018 04:50
-0.001348526,-0.1348526,12-12-2018 04:50
-0.001139576,-0.1139576,12-12-2018 04:50
-0.000258149,-0.0258149,12-12-2018 04:50
-0.000276821,-0.0276821,12-12-2018 04:50
-0.000448201,-0.0448201,12-12-2018 07:20
-0.000172823,-0.0172823,12-12-2018 07:20
0.001887692,0.1887692,12-12-2018 07:20
0.001648652,0.1648652,12-12-2018 05:55
-0.001283448,-0.1283448,12-12-2018 06:45
3.09E-05,0.00309,12-12-2018 08:10
-0.000528856,-0.0528856,12-12-2018 08:45
-0.000465874,-0.0465874,12-12-2018 08:45
0.001480731,0.1480731,12-12-2018 08:45
0.001485196,0.1485196,12-12-2018 08:45
0.002845327,0.2845327,12-12-2018 08:45
-0.000846579,-0.0846579,12-12-2018 08:45
0.002623958,0.2623958,12-12-2018 09:05
0.002887982,0.2887982,12-12-2018 09:05
0.002395758,0.2395758,12-12-2018 09:45
-0.001456718,-0.1456718,12-12-2018 09:45
-0.001536646,-0.1536646,12-12-2018 09:45
-0.001727479,-0.1727479,12-12-2018 09:45
0.004163797,0.4163797,12-12-2018 09:45
-0.014582324,-1.4582324,12-12-2018 09:45
-0.001945999,-0.1945999,13-12-2018 03:45
0.000258327,0.0258327,13-12-2018 07:50
-0.001576905,-0.1576905,13-12-2018 07:50
-0.000555266,-0.0555266,13-12-2018 07:50
0.000959151,0.0959151,13-12-2018 07:50
0.006561844,0.6561844,13-12-2018 05:50
0.010397866,1.0397866,13-12-2018 05:50
-0.000634749,-0.0634749,13-12-2018 07:25
-0.001333534,-0.1333534,13-12-2018 07:50
0.002330312,0.2330312,13-12-2018 07:50
0.004959586,0.4959586,13-12-2018 07:50
0.003962418,0.3962418,13-12-2018 08:00
0.007518843,0.7518843,13-12-2018 08:35
-0.001514773,-0.1514773,13-12-2018 08:35
-0.000602681,-0.0602681,13-12-2018 08:35
0.001838543,0.1838543,14-12-2018 04:15
-0.000508368,-0.0508368,14-12-2018 04:15
-0.00170896,-0.170896,14-12-2018 04:15
0.000625838,0.0625838,14-12-2018 04:15
-0.00097889,-0.097889,14-12-2018 04:15
-0.001219899,-0.1219899,17-12-2018 03:45
-0.013329915,-1.3329915,17-12-2018 03:45
0.005205731,0.5205731,17-12-2018 03:45
0.003034495,0.3034495,14-12-2018 07:05
-0.002209824,-0.2209824,14-12-2018 07:05
-0.00308474,-0.308474,14-12-2018 07:05
0.000100259,0.0100259,14-12-2018 09:40
-0.000548021,-0.0548021,14-12-2018 09:40
0.000646719,0.0646719,14-12-2018 09:35
-0.000610294,-0.0610294,17-12-2018 03:45
-0.001504796,-0.1504796,17-12-2018 03:45
-0.001202161,-0.1202161,17-12-2018 04:05
0.004132662,0.4132662,17-12-2018 04:05
0.000184951,0.0184951,17-12-2018 04:05
0.008119366,0.8119366,17-12-2018 04:05
-0.000590617,-0.0590617,17-12-2018 04:40
-0.000596789,-0.0596789,17-12-2018 05:00
0.003285685,0.3285685,17-12-2018 05:00
-0.0012612,-0.12612,17-12-2018 05:15
-0.001673912,-0.1673912,17-12-2018 07:35
0.002156034,0.2156034,17-12-2018 09:00
-0.000497243,-0.0497243,17-12-2018 09:00
-0.000809311,-0.0809311,17-12-2018 09:15
-0.001486863,-0.1486863,17-12-2018 09:45
3.08E-05,0.00308,17-12-2018 09:45
0.000144874,0.0144874,18-12-2018 03:45
-0.001280288,-0.1280288,18-12-2018 06:25
0.003352742,0.3352742,18-12-2018 06:50
-0.001379361,-0.1379361,18-12-2018 06:50
0.005811822,0.5811822,18-12-2018 07:05
0.001306067,0.1306067,18-12-2018 07:05
0.002013223,0.2013223,18-12-2018 07:35
-0.001440519,-0.1440519,18-12-2018 07:35
0.006555739,0.6555739,18-12-2018 07:50
0.005080264,0.5080264,18-12-2018 08:35
-0.000696254,-0.0696254,18-12-2018 08:35
-0.000492018,-0.0492018,18-12-2018 08:55
-0.000579886,-0.0579886,18-12-2018 08:55
0.00159396,0.159396,19-12-2018 03:45
0.000653093,0.0653093,19-12-2018 03:45
-0.000995619,-0.0995619,19-12-2018 03:45
5.55E-05,0.00555,19-12-2018 03:45
-0.001296521,-0.1296521,19-12-2018 03:45
-0.00089541,-0.089541,19-12-2018 03:45
0.001461124,0.1461124,19-12-2018 04:20
-0.000494965,-0.0494965,19-12-2018 04:20
0.000225095,0.0225095,19-12-2018 04:20
-0.000888772,-0.0888772,19-12-2018 04:20
-0.000528414,-0.0528414,19-12-2018 04:20
-0.000848658,-0.0848658,19-12-2018 05:00
0.003190043,0.3190043,19-12-2018 05:00
-0.001288251,-0.1288251,19-12-2018 05:00
0.000658974,0.0658974,19-12-2018 06:25
-0.001475292,-0.1475292,19-12-2018 06:55
-2.93E-05,-0.00293,19-12-2018 07:25
-0.001547656,-0.1547656,19-12-2018 07:25
-0.000401413,-0.0401413,19-12-2018 07:40
0.00257506,0.257506,19-12-2018 07:40
-0.001025384,-0.1025384,19-12-2018 07:40
0.004353243,0.4353243,19-12-2018 08:00
0.007589696,0.7589696,19-12-2018 08:10
0.003433124,0.3433124,19-12-2018 08:20
-0.001604049,-0.1604049,20-12-2018 04:55
0.000275231,0.0275231,20-12-2018 05:50
0.001776199,0.1776199,20-12-2018 06:05
-5.58E-05,-0.00558,20-12-2018 06:05
-0.001634379,-0.1634379,20-12-2018 07:15
-0.001327021,-0.1327021,20-12-2018 07:15
-0.001071506,-0.1071506,20-12-2018 08:15
-0.001502791,-0.1502791,20-12-2018 08:15
-0.000870784,-0.0870784,20-12-2018 08:15
-0.000930175,-0.0930175,20-12-2018 08:15
-0.000312941,-0.0312941,20-12-2018 09:10
0.000286303,0.0286303,20-12-2018 09:10
-0.00043909,-0.043909,21-12-2018 04:45
-0.000154457,-0.0154457,21-12-2018 04:45
-0.000985978,-0.0985978,21-12-2018 04:45
-0.000478805,-0.0478805,21-12-2018 04:45
-1.65E-05,-0.00165,21-12-2018 06:10
-0.000515796,-0.0515796,21-12-2018 08:10
-0.000339698,-0.0339698,21-12-2018 08:10
-0.000240441,-0.0240441,24-12-2018 07:05
-0.000947481,-0.0947481,24-12-2018 06:15
0.000895451,0.0895451,24-12-2018 07:00
0.001733123,0.1733123,24-12-2018 08:55
-0.000592329,-0.0592329,24-12-2018 08:55
-0.000824967,-0.0824967,24-12-2018 08:05
0.001657349,0.1657349,24-12-2018 08:55
0.002030437,0.2030437,26-12-2018 05:30
-0.001142559,-0.1142559,26-12-2018 05:30
0.001990286,0.1990286,26-12-2018 06:00
1.20E-05,0.0012,26-12-2018 06:00
0.001159829,0.1159829,26-12-2018 06:35
0.002219809,0.2219809,26-12-2018 06:35
0.000314709,0.0314709,26-12-2018 06:55
-0.000430403,-0.0430403,26-12-2018 06:55
0.001529735,0.1529735,26-12-2018 06:55
0.000898832,0.0898832,26-12-2018 07:55
-0.004802467,-0.4802467,26-12-2018 07:55
-0.001001934,-0.1001934,26-12-2018 07:55
-0.00027359,-0.027359,26-12-2018 07:55
-0.001424987,-0.1424987,26-12-2018 08:10
-0.000694563,-0.0694563,26-12-2018 08:45
-0.0003157,-0.03157,26-12-2018 08:45
-0.00115456,-0.115456,26-12-2018 08:45
-0.00112558,-0.112558,26-12-2018 08:45
-0.000833958,-0.0833958,26-12-2018 08:45
-0.000670925,-0.0670925,26-12-2018 09:00
-0.000691684,-0.0691684,26-12-2018 09:00
-0.000273502,-0.0273502,27-12-2018 03:45
0.000456079,0.0456079,27-12-2018 03:45
-0.000134352,-0.0134352,27-12-2018 03:45
0.001593873,0.1593873,27-12-2018 05:15
-0.000551194,-0.0551194,27-12-2018 05:15
-0.001501179,-0.1501179,27-12-2018 05:15
-0.000105886,-0.0105886,27-12-2018 05:15
-0.001205777,-0.1205777,27-12-2018 05:15
-0.000515794,-0.0515794,27-12-2018 05:15
-0.000693356,-0.0693356,27-12-2018 05:10
0.002151069,0.2151069,27-12-2018 05:10
0.002399447,0.2399447,27-12-2018 05:10
0.004963329,0.4963329,27-12-2018 05:45
-0.000506518,-0.0506518,27-12-2018 05:45
-0.000942053,-0.0942053,27-12-2018 05:45
-0.001466929,-0.1466929,27-12-2018 07:30
0.001224292,0.1224292,27-12-2018 07:30
-0.001229625,-0.1229625,27-12-2018 08:20
0.004561438,0.4561438,27-12-2018 08:55
0.00035502,0.035502,27-12-2018 09:00
-0.0007688,-0.07688,28-12-2018 04:45
-0.000474969,-0.0474969,28-12-2018 04:45
-0.001242892,-0.1242892,28-12-2018 04:45
-0.000366606,-0.0366606,28-12-2018 04:45
-5.95E-05,-0.00595,28-12-2018 04:45
-0.001194156,-0.1194156,28-12-2018 04:45
-0.00032028,-0.032028,28-12-2018 04:45
0.000213347,0.0213347,28-12-2018 04:40
-8.98E-05,-0.00898,28-12-2018 05:30
-0.000203459,-0.0203459,28-12-2018 05:30
-3.79E-05,-0.00379,28-12-2018 05:30
0.001744665,0.1744665,28-12-2018 05:30
0.000733633,0.0733633,28-12-2018 09:10
0.00281124,0.281124,28-12-2018 09:10
-0.000486116,-0.0486116,28-12-2018 09:10
0.003834079,0.3834079,28-12-2018 09:10
-0.001241874,-0.1241874,28-12-2018 09:30
5.38E-05,0.00538,28-12-2018 09:25
-0.000452336,-0.0452336,01-01-2019 05:30
0.001155637,0.1155637,01-01-2019 07:00
0.000567498,0.0567498,01-01-2019 06:55
0.00060907,0.060907,01-01-2019 07:00
0.001253946,0.1253946,01-01-2019 08:10
-0.000637528,-0.0637528,01-01-2019 08:45
0.000956819,0.0956819,01-01-2019 08:55
-0.000297981,-0.0297981,01-01-2019 09:45
0.001284555,0.1284555,01-01-2019 09:45
0.001888405,0.1888405,01-01-2019 09:45
0.001523616,0.1523616,01-01-2019 09:45
-0.001033412,-0.1033412,01-01-2019 09:45
0.002117717,0.2117717,01-01-2019 09:45
-0.000270877,-0.0270877,01-01-2019 09:45
-0.001113913,-0.1113913,01-01-2019 09:45
0.001769598,0.1769598,01-01-2019 09:45
0.003112723,0.3112723,02-01-2019 03:45
0.005230763,0.5230763,02-01-2019 06:50
-0.001978436,-0.1978436,02-01-2019 06:50
-0.000392834,-0.0392834,02-01-2019 06:50
0.004013443,0.4013443,02-01-2019 09:25
-0.001226502,-0.1226502,02-01-2019 09:25
-0.000653165,-0.0653165,03-01-2019 03:45
-0.001403735,-0.1403735,03-01-2019 03:45
0.001598929,0.1598929,03-01-2019 04:10
-0.000562082,-0.0562082,03-01-2019 04:45
-0.000628165,-0.0628165,03-01-2019 08:05
0.002826618,0.2826618,03-01-2019 08:15
0.001362902,0.1362902,04-01-2019 04:35
-0.000602488,-0.0602488,04-01-2019 04:35
-0.00038043,-0.038043,04-01-2019 06:55
-0.000876935,-0.0876935,04-01-2019 06:55
-0.000300572,-0.0300572,04-01-2019 06:55
-0.000685104,-0.0685104,04-01-2019 06:55
-0.000453994,-0.0453994,04-01-2019 08:40
-0.000658437,-0.0658437,04-01-2019 08:40
-0.000561477,-0.0561477,04-01-2019 08:40
-0.000152395,-0.0152395,04-01-2019 08:40
-0.000517063,-0.0517063,04-01-2019 08:40
-0.000484215,-0.0484215,04-01-2019 08:00
-7.84E-05,-0.00784,04-01-2019 09:25
-0.000585113,-0.0585113,04-01-2019 09:25
-0.000253623,-0.0253623,11-01-2019 03:45
0.000117475,0.0117475,11-01-2019 03:45
-0.00064285,-0.064285,11-01-2019 04:50
-0.000603197,-0.0603197,11-01-2019 04:50
-0.000528017,-0.0528017,11-01-2019 04:50
-0.000705914,-0.0705914,11-01-2019 04:50
0.002376907,0.2376907,11-01-2019 04:50
0.001277467,0.1277467,11-01-2019 04:50
-0.000387243,-0.0387243,11-01-2019 04:50
-0.000121344,-0.0121344,11-01-2019 04:50
0.000741955,0.0741955,11-01-2019 04:50
-0.000439925,-0.0439925,11-01-2019 09:05
-0.000841209,-0.0841209,11-01-2019 09:05
-0.000465064,-0.0465064,11-01-2019 09:30
0.001772295,0.1772295,11-01-2019 09:30
0.001009798,0.1009798,11-01-2019 09:30
-0.000378124,-0.0378124,14-01-2019 03:45
0.002891517,0.2891517,14-01-2019 03:45
-0.001815206,-0.1815206,14-01-2019 06:05
0.001963184,0.1963184,14-01-2019 06:05
0.00104726,0.104726,14-01-2019 08:05
-0.000399726,-0.0399726,14-01-2019 08:05
-4.59E-05,-0.00459,14-01-2019 08:05
-0.000624432,-0.0624432,14-01-2019 08:05
-0.000933202,-0.0933202,14-01-2019 08:45
-0.000412812,-0.0412812,14-01-2019 09:30
-0.00071984,-0.071984,14-01-2019 09:30
-0.00026104,-0.026104,14-01-2019 09:30
-0.000273458,-0.0273458,15-01-2019 03:45
-0.000136631,-0.0136631,15-01-2019 05:10
0.001810015,0.1810015,15-01-2019 05:10
-0.000332812,-0.0332812,15-01-2019 05:10
0.001832094,0.1832094,15-01-2019 05:10
-0.000406421,-0.0406421,15-01-2019 05:10
1.38E-05,0.00138,15-01-2019 05:10
-0.000424074,-0.0424074,15-01-2019 05:10
-0.000703278,-0.0703278,15-01-2019 05:10
-0.000812567,-0.0812567,15-01-2019 05:10
0.00176254,0.176254,15-01-2019 05:10
-0.000194509,-0.0194509,15-01-2019 05:05
-0.000400453,-0.0400453,15-01-2019 05:15
-0.000354322,-0.0354322,15-01-2019 05:35
0.001357454,0.1357454,15-01-2019 05:35
0.000947386,0.0947386,15-01-2019 05:55
-0.000673976,-0.0673976,15-01-2019 05:55
0.000739262,0.0739262,15-01-2019 08:55
0.00262022,0.262022,15-01-2019 08:55
-0.000306939,-0.0306939,15-01-2019 08:55
0.002761762,0.2761762,15-01-2019 07:45
-0.000620641,-0.0620641,15-01-2019 08:10
0.001828019,0.1828019,15-01-2019 08:55
-0.000210683,-0.0210683,15-01-2019 09:30
-8.01E-05,-0.00801,15-01-2019 09:30
0.001194464,0.1194464,16-01-2019 03:50
0.001601143,0.1601143,16-01-2019 03:50
0.001988619,0.1988619,16-01-2019 03:50
-7.34E-05,-0.00734,16-01-2019 03:50
0.001830675,0.1830675,16-01-2019 03:50
0.003046241,0.3046241,16-01-2019 05:35
0.003602132,0.3602132,16-01-2019 05:35
0.002909374,0.2909374,16-01-2019 05:35
-0.002838595,-0.2838595,16-01-2019 04:45
0.003904262,0.3904262,16-01-2019 07:05
-2.82E-05,-0.00282,16-01-2019 07:05
-0.000345057,-0.0345057,16-01-2019 07:05
0.00302034,0.302034,16-01-2019 07:05
-0.000622105,-0.0622105,16-01-2019 07:05
0.000720923,0.0720923,16-01-2019 07:05
0.002678309,0.2678309,16-01-2019 07:05
-0.001062191,-0.1062191,16-01-2019 07:15
0.000194438,0.0194438,16-01-2019 07:15
-0.000292532,-0.0292532,16-01-2019 07:35
0.003469621,0.3469621,16-01-2019 07:35
-0.001262733,-0.1262733,17-01-2019 04:45
-0.000712932,-0.0712932,17-01-2019 04:45
-2.34E-06,-0.000234,17-01-2019 04:45
-0.000661776,-0.0661776,17-01-2019 04:45
-0.000137536,-0.0137536,17-01-2019 04:45
-0.000551993,-0.0551993,17-01-2019 04:45
-0.000760294,-0.0760294,17-01-2019 06:30
-0.000211623,-0.0211623,17-01-2019 06:25
4.87E-05,0.00487,17-01-2019 06:25
-0.000886605,-0.0886605,17-01-2019 09:15
0.001277062,0.1277062,17-01-2019 09:15
0.000761671,0.0761671,17-01-2019 09:15
-0.000639943,-0.0639943,17-01-2019 09:15
-0.000582451,-0.0582451,17-01-2019 09:15
0.000177007,0.0177007,17-01-2019 09:15
-0.001211508,-0.1211508,18-01-2019 03:55
-0.001910892,-0.1910892,18-01-2019 03:55
0.00354138,0.354138,21-01-2019 04:05
0.002354345,0.2354345,18-01-2019 07:30
0.001625024,0.1625024,18-01-2019 07:30
-8.07E-05,-0.00807,18-01-2019 06:50
8.75E-05,0.00875,18-01-2019 08:05
0.002127963,0.2127963,18-01-2019 08:05
-0.000597536,-0.0597536,18-01-2019 08:25
0.000468083,0.0468083,18-01-2019 09:50
-0.001471087,-0.1471087,18-01-2019 09:35
-0.000391536,-0.0391536,18-01-2019 09:50
-0.000812619,-0.0812619,18-01-2019 09:50
0.000583541,0.0583541,21-01-2019 04:05
-0.000431766,-0.0431766,21-01-2019 04:45
0.000822169,0.0822169,21-01-2019 04:45
0.001335412,0.1335412,21-01-2019 04:45
-0.000740236,-0.0740236,21-01-2019 04:45
-0.000583898,-0.0583898,21-01-2019 04:45
0.001498787,0.1498787,21-01-2019 04:45
-0.000143205,-0.0143205,21-01-2019 05:00
0.000327082,0.0327082,21-01-2019 05:50
-8.40E-05,-0.0084,21-01-2019 07:50
5.90E-05,0.0059,21-01-2019 09:55
0.000326289,0.0326289,21-01-2019 09:55
-0.000759064,-0.0759064,22-01-2019 07:30
-0.000491592,-0.0491592,22-01-2019 08:20
-0.000327948,-0.0327948,22-01-2019 08:20
-0.000425141,-0.0425141,22-01-2019 08:30
0.000137856,0.0137856,22-01-2019 09:40
0.00081896,0.081896,23-01-2019 03:50
2.25E-06,0.000225,23-01-2019 03:50
-0.000633189,-0.0633189,23-01-2019 03:50
-0.000132935,-0.0132935,23-01-2019 03:50
-0.000378605,-0.0378605,23-01-2019 04:35
-0.000886583,-0.0886583,23-01-2019 06:00
-4.51E-06,-0.000451,23-01-2019 06:35
0.000891402,0.0891402,23-01-2019 06:55
0.000695443,0.0695443,23-01-2019 06:55
0.001990502,0.1990502,23-01-2019 07:55
-0.000471411,-0.0471411,23-01-2019 08:45
0.001825124,0.1825124,23-01-2019 08:45
0.001709184,0.1709184,23-01-2019 08:45
-0.001210907,-0.1210907,24-01-2019 05:00
-0.000516468,-0.0516468,24-01-2019 05:30
-0.001186801,-0.1186801,24-01-2019 05:30
0.002106916,0.2106916,24-01-2019 07:10
4.59E-06,0.000459,24-01-2019 06:45
0.002971564,0.2971564,24-01-2019 08:10
0.003795832,0.3795832,24-01-2019 09:40
-0.000993842,-0.0993842,24-01-2019 09:40
-0.000503318,-0.0503318,24-01-2019 09:40
0.002321368,0.2321368,24-01-2019 09:40
0.001274149,0.1274149,24-01-2019 09:40
0.000736879,0.0736879,25-01-2019 03:45
-0.000337783,-0.0337783,25-01-2019 03:45
-9.18E-06,-0.000918,25-01-2019 03:45
0.003561552,0.3561552,25-01-2019 04:15
-0.000269323,-0.0269323,25-01-2019 04:15
-4.83E-05,-0.00483,25-01-2019 04:15
0.002602435,0.2602435,25-01-2019 04:15
0.002542139,0.2542139,25-01-2019 04:15
0.00107771,0.107771,25-01-2019 04:25
-0.000520993,-0.0520993,25-01-2019 05:00
0.001562398,0.1562398,25-01-2019 06:00
-0.000751923,-0.0751923,25-01-2019 08:05
0.005471082,0.5471082,25-01-2019 07:25
0.002713404,0.2713404,28-01-2019 07:45
-0.000246208,-0.0246208,28-01-2019 08:00
-0.000999972,-0.0999972,28-01-2019 08:25
0.000228865,0.0228865,29-01-2019 03:50
-0.000403466,-0.0403466,29-01-2019 09:50
0.001880624,0.1880624,29-01-2019 07:20
-0.00041996,-0.041996,29-01-2019 06:10
0.000110183,0.0110183,29-01-2019 06:50
-0.000189752,-0.0189752,29-01-2019 07:20
0.001467927,0.1467927,29-01-2019 09:30
0.00160879,0.160879,29-01-2019 09:45
-0.000403254,-0.0403254,29-01-2019 09:45
3.28E-05,0.00328,30-01-2019 04:50
-0.000648222,-0.0648222,30-01-2019 04:50
-0.000348774,-0.0348774,30-01-2019 04:50
0.001168532,0.1168532,30-01-2019 04:50
0.00150226,0.150226,30-01-2019 04:50
0.001502443,0.1502443,30-01-2019 08:45
0.000618122,0.0618122,30-01-2019 08:45
-0.001896645,-0.1896645,30-01-2019 08:45
-0.000668108,-0.0668108,30-01-2019 08:45
-0.000376911,-0.0376911,30-01-2019 08:45
1.86E-05,0.00186,30-01-2019 08:45
-0.000851973,-0.0851973,30-01-2019 08:55
-0.000338969,-0.0338969,30-01-2019 09:15
8.35E-05,0.00835,31-01-2019 03:45
-0.0001715,-0.01715,31-01-2019 05:00
-0.000509833,-0.0509833,31-01-2019 05:00
-0.000491054,-0.0491054,31-01-2019 05:00
0.002375836,0.2375836,31-01-2019 05:00
0.000771331,0.0771331,31-01-2019 05:00
-0.000586051,-0.0586051,31-01-2019 04:35
-0.000507406,-0.0507406,31-01-2019 04:55
0.001133122,0.1133122,31-01-2019 05:25
-0.00025974,-0.025974,31-01-2019 05:25
-0.000354504,-0.0354504,31-01-2019 05:25
-0.001222655,-0.1222655,31-01-2019 05:25
-0.000175768,-0.0175768,31-01-2019 05:50
-0.000191752,-0.0191752,31-01-2019 05:50
3.00E-05,0.003,31-01-2019 05:50
-0.000295276,-0.0295276,31-01-2019 07:30
-0.000485869,-0.0485869,31-01-2019 07:30
0.001316445,0.1316445,31-01-2019 07:55
-0.000331381,-0.0331381,31-01-2019 07:55
-0.000569679,-0.0569679,31-01-2019 07:55
-0.001425424,-0.1425424,31-01-2019 07:55
-0.000554239,-0.0554239,31-01-2019 09:05
-0.001461038,-0.1461038,31-01-2019 09:05
-0.000186487,-0.0186487,31-01-2019 09:05
-0.001848029,-0.1848029,31-01-2019 09:10
-0.000288504,-0.0288504,31-01-2019 09:55
-0.000414581,-0.0414581,31-01-2019 09:55
0.002978396,0.2978396,31-01-2019 09:55
-0.001384897,-0.1384897,31-01-2019 09:55
-0.00033962,-0.033962,01-02-2019 04:25
0.003712117,0.3712117,01-02-2019 04:25
-0.000728339,-0.0728339,01-02-2019 04:20
-0.002101986,-0.2101986,01-02-2019 04:25
-0.000316347,-0.0316347,01-02-2019 06:50
-0.000699758,-0.0699758,01-02-2019 07:30
-0.000346069,-0.0346069,01-02-2019 07:30
0.001294121,0.1294121,01-02-2019 07:30
0.001061883,0.1061883,01-02-2019 08:15
-0.000529724,-0.0529724,01-02-2019 08:15
-0.000265858,-0.0265858,01-02-2019 08:15
0.003669852,0.3669852,01-02-2019 08:15
0.001091281,0.1091281,04-02-2019 03:45
0.001887171,0.1887171,04-02-2019 03:45
0.000968894,0.0968894,04-02-2019 03:45
-0.000184539,-0.0184539,04-02-2019 03:45
-0.000105886,-0.0105886,04-02-2019 06:00
-0.001120522,-0.1120522,04-02-2019 06:35
0.000448857,0.0448857,04-02-2019 07:30
-0.000399416,-0.0399416,04-02-2019 09:00
-0.000353277,-0.0353277,04-02-2019 09:00
0.000446532,0.0446532,04-02-2019 09:00
-0.000819349,-0.0819349,04-02-2019 09:00
-0.000523787,-0.0523787,04-02-2019 09:05
-0.000100217,-0.0100217,04-02-2019 09:05
-0.000566536,-0.0566536,05-02-2019 06:25
-0.001642631,-0.1642631,05-02-2019 06:25
0.002351577,0.2351577,05-02-2019 06:25
-9.52E-05,-0.00952,05-02-2019 06:25
-0.000197123,-0.0197123,05-02-2019 06:25
-0.000507297,-0.0507297,05-02-2019 06:25
0.001976191,0.1976191,05-02-2019 04:45
0.000135839,0.0135839,05-02-2019 06:25
-0.000740216,-0.0740216,05-02-2019 05:35
-0.000415894,-0.0415894,05-02-2019 08:10
0.002447729,0.2447729,05-02-2019 08:10
1.81E-05,0.00181,05-02-2019 08:10
-0.000756022,-0.0756022,05-02-2019 07:10
0.000920133,0.0920133,05-02-2019 08:25
0.001596052,0.1596052,06-02-2019 03:45
-0.000372044,-0.0372044,06-02-2019 04:20
-0.000600889,-0.0600889,06-02-2019 04:20
-0.000629763,-0.0629763,06-02-2019 04:20
-0.000395161,-0.0395161,06-02-2019 04:20
-0.000278223,-0.0278223,06-02-2019 04:20
-0.000421746,-0.0421746,06-02-2019 04:20
-0.000260173,-0.0260173,06-02-2019 04:45
0.000266479,0.0266479,06-02-2019 04:45
-0.000391935,-0.0391935,06-02-2019 05:45
-0.000441137,-0.0441137,06-02-2019 06:05
-0.000581527,-0.0581527,06-02-2019 06:25
0.000318759,0.0318759,06-02-2019 06:35
0.001453968,0.1453968,06-02-2019 07:15
0.001374335,0.1374335,06-02-2019 07:15
-0.000407744,-0.0407744,06-02-2019 07:15
-0.000478552,-0.0478552,06-02-2019 08:10
0.000188289,0.0188289,06-02-2019 08:10
-0.000444489,-0.0444489,06-02-2019 08:10
-0.000921773,-0.0921773,06-02-2019 09:25
0.000225138,0.0225138,06-02-2019 09:25
0.002144862,0.2144862,06-02-2019 09:25
-0.000776138,-0.0776138,06-02-2019 09:30
-0.000225412,-0.0225412,07-02-2019 03:45
-0.000534554,-0.0534554,07-02-2019 03:55
-0.000375681,-0.0375681,07-02-2019 06:15
-0.000249162,-0.0249162,07-02-2019 05:05
-0.000357006,-0.0357006,07-02-2019 06:15
0.001747088,0.1747088,07-02-2019 08:15
0.001308093,0.1308093,07-02-2019 08:10
-0.00065732,-0.065732,07-02-2019 09:30
0.001488565,0.1488565,07-02-2019 09:30
-0.000943883,-0.0943883,07-02-2019 09:30
0.001836042,0.1836042,07-02-2019 09:30
-0.000352581,-0.0352581,07-02-2019 09:15
-0.000799126,-0.0799126,08-02-2019 07:25
0.000913086,0.0913086,08-02-2019 08:05
